id;relation;mots;mots_rel;Label
505;(('NOUN', 'EG'), ('nmod',));('élégance', 'de', 'le', 'lieu');('élégance', 'lieu');1
913;(('NOUN', 'EG'), ('nmod',));('équidistance', 'entre', 'l', 'arrêt de Tram');('équidistance', 'arrêt de Tram');0
4569;(('EG', 'ADJ'), ('amod',));('meilleurs', 'établissements scolaires');('établissements scolaires', 'meilleurs');1
587;(('EG', 'EG', 'ADJ'), ('nmod', 'conj'));('établissements scolaires', 'de', 'le', 'primaire', 'et', 'de', 'le', 'secondaire');('établissements scolaires', 'primaire', 'secondaire');1
2843;(('NOUN', 'EG'), ('cop',));('Est', 'dernier', 'étage');('étage', 'Est');0
2844;(('NOUN', 'TOPONYME'), ('nsubj',));('Nice', 'Est', 'dernier', 'étage');('étage', 'Nice');0
1433;(('NOUN', 'TOPONYME'), ('appos',));('étage', 'Palais de les Festivals');('étage', 'Palais de les Festivals');0
1461;(('NOUN', 'TOPONYME'), ('appos',));('étage', 'Palais de les Festivals');('étage', 'Palais de les Festivals');0
228;(('NOUN', 'TOPONYME'), ('conj',));('étages', 'dans', 'le', 'plus', 'beau', 'domaine', 'de', 'Cannes', 'avec', 'gardien', 'et', 'à', 'proximité', 'de', 'la', 'Croisette', 'et', 'de', 'le', 'Palais de les Congrès', 'en', 'bord', 'de', 'mer', 'avec', 'une', 'vue', 'imprenable', 'sur', 'les', 'îles', 'de', 'Lerins', 'ainsi', 'que', 'le', 'golf Juan');('étages', 'golf Juan');0
5324;(('NOUN', 'EG'), ('nmod',));('étages', 'vu', 'mer');('étages', 'mer');0
5423;(('NOUN', 'EG'), ('conj',));('état', ',', 'cuisine', 'séparée', ',', 'équipée', ',', 'salle', 'de', 'bains', ',', 'séjour', 'et', 'chambre', 'ouvert', 'sur', 'terrasse', ',', 'expo', 'ouest', ',', 'environnement');('état', 'environnement');0
5320;(('ADJ', 'EG'), ('nsubj',));('localisation', 'n', 'y', 'est', 'pas', 'étrangère');('étrangère', 'localisation');0
4749;(('EG', 'ADJ'), ('amod',));('magnifique', 'presqu', 'île');('île', 'magnifique');1
4748;(('EG', 'NOUN'), ('appos',));('île', 'de', 'saint jean cap ferrat', 'spacieuse', 'villa');('île', 'villa');0
4750;(('EG', 'NOUN', 'ADJ'), ('appos', 'amod'));('île', 'de', 'saint jean cap ferrat', 'spacieuse', 'villa');('île', 'villa', 'spacieuse');0
3104;(('EG', 'ET', 'NUM'), ('nmod', 'nummod'));('aéroport', 'Sophia Antipolis', 'à', '3', 'km');('aéroport', 'km', '3');0
742;(('EG', 'ET', 'NUM'), ('nmod', 'nummod'));('aéroport', 'plages', 'à', '15', 'min');('aéroport', 'min', '15');0
6245;(('EG', 'ET', 'NUM'), ('nmod', 'nummod'));('Aéroport', 'à', '20', 'min');('Aéroport', 'min', '20');0
2328;(('EG', 'ET', 'NUM'), ('nmod', 'nummod'));('aéroport', '15', 'minutes');('aéroport', 'minutes', '15');0
1805;(('EG', 'ET', 'NUM'), ('conj', 'nummod'));('aéroport', 'de', 'Nice', 'et', 'à', 'deux', 'pas');('aéroport', 'pas', 'deux');0
589;(('EG', 'NUM'), ('nummod',));('Deux', 'aéroports');('aéroports', 'Deux');1
653;(('EG', 'ADJ'), ('advmod',));('Petit', 'accès pédestre');('accès pédestre', 'Petit');1
649;(('EG', 'NOUN'), ('root',));('pièce', 'à', 'vivre', 'avec', 'coin', 'cuisine', ',', 'cheminée', 'à', 'foyer', 'ouvert', 'A', 'l', 'étage', ':', 'une', 'chambre', 'double', 'exposition', 'et', 'un', 'coin', 'chambre', 'une', 'salle', 'de', 'douche', 'un', 'Cellier', 'à', 'l', 'extérieur', 'Terrasse', 'avec', 'barbecue', 'niche', 'voûtée', 'Vue', 'Magnifique', 'Petit', 'accès pédestre');('accès pédestre', 'pièce');0
684;(('EG', 'NOUN'), ('nmod',));('accès rapide', 'à', 'l', 'autoroute A8', 'depuis', 'la', 'résidence');('accès rapide', 'résidence');0
855;(('EG', 'NOUN'), ('nmod',));('accès routier', 'cette', 'superbe', 'villa', 'de', '144', 'm²', 'sur', 'un', 'terrain');('accès routier', 'terrain');0
854;(('EG', 'NOUN'), ('appos',));('accès routier', 'cette', 'superbe', 'villa');('accès routier', 'villa');0
857;(('EG', 'NOUN', 'ADJ'), ('appos', 'amod'));('accès routier', 'cette', 'superbe', 'villa');('accès routier', 'villa', 'superbe');0
1198;(('EG', 'NOUN'), ('appos',));('accès', 'A8');('accès', 'A8');0
2731;(('ET', 'ADJ'), ('amod',));('Accès', 'aisé');('Accès', 'aisé');1
166;(('ET', 'ADJ'), ('amod',));('accès', 'direct');('accès', 'direct');1
1720;(('ET', 'ADJ'), ('amod',));('Accès', 'direct');('Accès', 'direct');1
1855;(('ET', 'ADJ'), ('amod',));('Accès', 'direct');('Accès', 'direct');1
3362;(('ET', 'ADJ'), ('amod',));('accès', 'direct');('accès', 'direct');1
3386;(('ET', 'ADJ'), ('amod',));('accès', 'direct');('accès', 'direct');1
3517;(('ET', 'ADJ'), ('amod',));('Accès', 'direct');('Accès', 'direct');1
3587;(('ET', 'ADJ'), ('amod',));('Accès', 'direct');('Accès', 'direct');1
4996;(('ET', 'ADJ'), ('amod',));('accès', 'direct');('accès', 'direct');1
5493;(('ET', 'ADJ'), ('amod',));('accès', 'direct');('accès', 'direct');1
5531;(('ET', 'ADJ'), ('amod',));('accès', 'direct');('accès', 'direct');1
2196;(('ET', 'ADJ'), ('amod',));('accès', 'facile');('accès', 'facile');1
5416;(('ET', 'ADJ'), ('amod',));('Accès', 'facile');('Accès', 'facile');1
5637;(('ET', 'ADJ'), ('amod',));('Accès', 'facile');('Accès', 'facile');1
4823;(('ET', 'ET', 'NUM'), ('nmod', 'nummod'));('Accès', 'plage', 'à', '100', 'mètres');('Accès', 'mètres', '100');0
1856;(('ET', 'NOUN', 'NUM'), ('nmod', 'nummod'));('Accès', 'direct', 'en', 'voiture', 'à', 'la', 'maison', 'dans', '100', 'm²');('Accès', 'm²', '100');0
5410;(('ET', 'ET', 'NUM'), ('nmod', 'nummod'));('Accès', 'à', 'Monaco', 'à', '10', 'min');('Accès', 'min', '10');0
942;(('ET', 'ET', 'NUM'), ('nmod', 'nummod'));('accès', 'à', 'Monaco', 'en', '10', 'minutes');('accès', 'minutes', '10');0
3065;(('ET', 'ET', 'NUM'), ('nmod', 'nummod'));('accès', 'à', 'les', 'transports', 'en', '3', 'minutes');('accès', 'minutes', '3');0
5495;(('ET', 'ET', 'NUM'), ('conj', 'nummod'));('accès', 'direct', 'à', 'les', 'transports en commun', ',', 'et', 'à', 'cinq', 'minutes');('accès', 'minutes', 'cinq');0
2403;(('ET', 'NOUN', 'ADJ'), ('nmod', 'amod'));('Accès', 'direct', 'face', 'à', 'l', 'immeuble', ')', 'Résidence', 'avec', 'Piscine', 'Gardien');('Accès', 'Piscine', 'Gardien');0
4795;(('NOUN', 'EG'), ('nmod',));('accès', 'privée', 'à', 'une', 'plage');('accès', 'plage');0
2842;(('ET', 'ADJ'), ('amod',));('Accès', 'rapide');('Accès', 'rapide');1
3149;(('NOUN', 'EG'), ('nmod',));('accès', 'direct', 'sur', 'la', 'rue');('accès', 'rue');0
5642;(('ET', 'EG', 'ADJ'), ('conj', 'amod'));('Accès', 'A8', 'et', 'Voie', 'Mathis', 'aisée');('Accès', 'Voie', 'aisée');0
5802;(('EG', 'ADJ'), ('amod',));('Acces A8', 'et', 'Voie', 'Mathis', 'aisée');('Acces A8', 'aisée');1
2902;(('ET', 'ADJ'), ('amod',));('accessibilité', 'immédiate');('accessibilité', 'immédiate');1
2405;(('ADJ', 'EG'), ('nsubj',));('centre ville', 'de', 'Cannes la bocca', 'est', 'facilement', 'accessible');('accessible', 'centre ville');0
2655;(('ADJ', 'EG'), ('nsubj',));('centre ville', 'de', 'Cannes la bocca', 'est', 'facilement', 'accessible');('accessible', 'centre ville');0
2408;(('ADJ', 'EG', 'TOPONYME'), ('nsubj', 'nmod'));('centre ville', 'de', 'Cannes la bocca', 'est', 'facilement', 'accessible');('accessible', 'centre ville', 'Cannes la bocca');0
2658;(('ADJ', 'EG', 'TOPONYME'), ('nsubj', 'nmod'));('centre ville', 'de', 'Cannes la bocca', 'est', 'facilement', 'accessible');('accessible', 'centre ville', 'Cannes la bocca');0
2409;(('ADJ', 'MD'), ('obl:arg',));('accessible', 'à', 'pied');('accessible', 'pied');0
2659;(('ADJ', 'MD'), ('obl:arg',));('accessible', 'à', 'pied');('accessible', 'pied');0
750;(('ADJ', 'MD'), ('obl:arg',));('accessibles', 'à', 'pied');('accessibles', 'pied');0
5711;(('ADJ', 'MD'), ('obl:arg',));('accessibles', 'à', 'pieds');('accessibles', 'pieds');0
6178;(('NOUN', 'EG'), ('appos',));('achat', ':', 'faculté de médecine');('achat', 'faculté de médecine');0
2127;(('NOUN', 'EG'), ('nmod',));('activité', 'de', 'la', 'commune');('activité', 'commune');0
3940;(('EG', 'ADJ'), ('amod',));('nombreuses', 'activités de loisirs');('activités de loisirs', 'nombreuses');1
3965;(('EG', 'ADJ'), ('amod',));('nombreuses', 'activités de loisirs');('activités de loisirs', 'nombreuses');1
5038;(('EG', 'ADJ'), ('amod',));('nombreuses', 'activités de loisirs');('activités de loisirs', 'nombreuses');1
3639;(('EG', 'ET', 'NUM'), ('nmod', 'nummod'));('activités sportives', 'multiples', 'à', '400', 'm');('activités sportives', 'm', '400');0
3632;(('EG', 'ADJ'), ('amod',));('activités sportives', 'multiples');('activités sportives', 'multiples');1
6134;(('EG', 'ADJ'), ('amod',));('activités', 'hivernales', 'autant', 'qu', 'estivales');('activités', 'estivales');1
6133;(('EG', 'ADJ'), ('amod',));('activités', 'hivernales');('activités', 'hivernales');1
1306;(('NOUN', 'TOPONYME'), ('nmod',));('Promenade de les Anglais', ',', 'très', 'belle', 'adresse');('adresse', 'Promenade de les Anglais');0
1303;(('NOUN', 'EG'), ('conj',));('adresse', ',', 'dans', 'un', 'immeuble', 'de', 'grand', 'standing', 'avec', 'concierge', '.', '.', '30', 'Promenade');('adresse', 'Promenade');0
2601;(('NOUN', 'EG'), ('conj',));('Adresse', 'prestigieuse', ',', 'situation');('Adresse', 'situation');0
5691;(('NOUN', 'EG'), ('nmod',));('affaire', 'rare', 'sur', 'le', 'secteur');('affaire', 'secteur');0
2398;(('ADJ', 'EG'), ('flat:name',));('AGENCÉ', 'VUE', 'JARDIN');('AGENCÉ', 'JARDIN');0
2404;(('ADJ', 'EG', 'ET'), ('flat:name', 'nmod'));('AGENCÉ', 'VUE', 'JARDIN');('AGENCÉ', 'JARDIN', 'VUE');0
2369;(('ADJ', 'ET'), ('flat:name',));('AGENCÉ', 'VUE');('AGENCÉ', 'VUE');0
2397;(('ADJ', 'ET'), ('nmod',));('AGENCÉ', 'VUE');('AGENCÉ', 'VUE');0
2493;(('NOUN', 'EG'), ('conj',));('agence', 'ERA', 'IMMOBILIER', 'MARESOL', ',', 'à', 'le', 'CROS DE CAGNES', ',', 'sur', 'l', 'Avenue');('agence', 'Avenue');0
4506;(('NOUN', 'TOPONYME'), ('nmod',));('agence', 'sur', 'la', 'Côte d Azur');('agence', 'Côte d Azur');0
2494;(('NOUN', 'TOPONYME'), ('nmod',));('agence', 'ERA', 'IMMOBILIER', 'MARESOL', ',', 'à', 'le', 'CROS DE CAGNES');('agence', 'CROS DE CAGNES');0
1001;(('NOUN', 'EG'), ('cop',));('Est', ':', 'Votre', 'agence');('agence', 'Est');0
1002;(('NOUN', 'TOPONYME'), ('nsubj',));('Nice', 'Est', ':', 'Votre', 'agence');('agence', 'Nice');0
2177;(('NOUN', 'TOPONYME'), ('appos',));('agence', 'Espace', 'Immobilier', '.', 'idéal', 'investisseurs', 'ou', '1', 'er', 'achat', ':', 'Roquebrune Cap Martin');('agence', 'Roquebrune Cap Martin');0
5605;(('NOUN', 'TOPONYME'), ('appos',));('AGENCE', 'S', 'ABSTENIR', ')', '.', 'VILLENEUVE LOUBET');('AGENCE', 'VILLENEUVE LOUBET');0
3306;(('EG', 'NOUN'), ('conj',));('agglomération', 'Sophia Antipolis', ',', 'forte', 'zone d activité', 'et', 'd', 'emploi');('agglomération', 'emploi');0
3320;(('EG', 'NOUN'), ('conj',));('agglomération', 'Sophia Antipolis', ',', 'forte', 'zone d activité', 'et', 'd', 'emploi');('agglomération', 'emploi');0
3308;(('EG', 'EG', 'ADJ'), ('appos', 'amod'));('agglomération', 'Sophia Antipolis', ',', 'forte', 'zone d activité');('agglomération', 'zone d activité', 'forte');0
3322;(('EG', 'EG', 'ADJ'), ('appos', 'amod'));('agglomération', 'Sophia Antipolis', ',', 'forte', 'zone d activité');('agglomération', 'zone d activité', 'forte');0
672;(('ADJ', 'VERB', 'EG'), ('conj', 'obl:mod'));('agréable', 'et', 'bien', 'exposée', 'sur', 'la', 'commune');('agréable', 'exposée', 'commune');0
4833;(('ADJ', 'ET'), ('advcl',));('Proche', 'de', 'toutes', 'les', 'commodités', ',', 'à', 'quelques', 'minutes', 'de', 'le', 'centre ville', ',', 'dans', 'résidence', 'de', 'standing', 'de', 'le', 'célèbre', 'promoteur', 'Bartolotta', 'avec', 'piscine', 'et', 'espaces', 'verts', ',', 'agréable');('agréable', 'Proche');0
4830;(('ADJ', 'ET', 'EG'), ('advcl', 'obl:arg'));('Proche', 'de', 'toutes', 'les', 'commodités', ',', 'à', 'quelques', 'minutes', 'de', 'le', 'centre ville', ',', 'dans', 'résidence', 'de', 'standing', 'de', 'le', 'célèbre', 'promoteur', 'Bartolotta', 'avec', 'piscine', 'et', 'espaces', 'verts', ',', 'agréable');('agréable', 'Proche', 'commodités');0
4834;(('ADJ', 'ET', 'ET'), ('advcl', 'obl:mod'));('Proche', 'de', 'toutes', 'les', 'commodités', ',', 'à', 'quelques', 'minutes', 'de', 'le', 'centre ville', ',', 'dans', 'résidence', 'de', 'standing', 'de', 'le', 'célèbre', 'promoteur', 'Bartolotta', 'avec', 'piscine', 'et', 'espaces', 'verts', ',', 'agréable');('agréable', 'Proche', 'minutes');0
5489;(('ADJ', 'EG'), ('conj',));('Agréable', '3', 'pièces', 'de', '47', 'm²', 'dans', 'une', 'résidence', 'sécurisée', ',', 'gardiennée', 'avec', 'piscine', ',', 'tennis', ',', 'quartier');('Agréable', 'quartier');0
6038;(('ADJ', 'EG'), ('conj',));('Agréable', '3', 'pièces', 'de', '47', 'm²', 'dans', 'une', 'résidence', 'sécurisée', '.', 'gardiennée', 'avec', 'piscine', ',', 'tennis', ',', 'quartier');('Agréable', 'quartier');0
5490;(('ADJ', 'EG', 'TOPONYME'), ('conj', 'appos'));('Agréable', '3', 'pièces', 'de', '47', 'm²', 'dans', 'une', 'résidence', 'sécurisée', ',', 'gardiennée', 'avec', 'piscine', ',', 'tennis', ',', 'quartier', 'Aubarède');('Agréable', 'quartier', 'Aubarède');0
6039;(('ADJ', 'EG', 'TOPONYME'), ('conj', 'appos'));('Agréable', '3', 'pièces', 'de', '47', 'm²', 'dans', 'une', 'résidence', 'sécurisée', '.', 'gardiennée', 'avec', 'piscine', ',', 'tennis', ',', 'quartier', 'Aubarède');('Agréable', 'quartier', 'Aubarède');0
806;(('ADJ', 'NOUN', 'EG'), ('root', 'nmod'));('quartier', 'République', ',', '2', 'pièces', 'entièrement', 'rénové', 'à', 'le', '3ème', 'et', 'dernier', 'étage', 'dans', 'un', 'immeuble', 'réhabilité', 'avec', 'cuisine', 'et', 'salle', 'd', 'eau', 'aménagées');('aménagées', 'pièces', 'quartier');0
5893;(('NOUN', 'TOPONYME'), ('root',));('Joseph Granier', 'Dans', 'copro', '40', 'lots', 'immeuble', 'standing', 'en', 'étage', 'élevé', ',', 'beau', 'studio', 'de', '23', 'm²', 'avec', 'balcon', 'bénéficiant', 'd', 'une', 'très', 'belle', 'vue', 'dégagée', 'à', 'le', 'calme', 'absolu', ',', 'lumineux', ',', 'bon', 'état', 'général', ',', 'cave', ',', 'premier', 'achat', 'Classe', 'énergie', 'D', 'charges', 'copro', 'prév', ':', '960', 'Euros', 'an');('an', 'Joseph Granier');0
4053;(('ADJ', 'NOUN', 'EG'), ('conj', 'nmod'));('ancien', ',', 'de', 'le', 'moderne', ',', 'un', 'mix', 'à', 'la', 'fois', 'contemporain', 'et', 'atypique', 'refait', 'à', 'neuf', ',', 'pour', 'cet', 'appartement', 'mansardé', 'sous', 'les', 'toits');('ancien', 'mix', 'toits');0
338;(('ADJ', 'ET'), ('obl:mod',));('ancienne', 'avec', 'vue');('ancienne', 'vue');0
3054;(('TOPONYME', 'NOUN'), ('root',));('meters', 'from', 'the', 'sea', ',', 'Magnan', 'Sector', ',', 'Promenade', 'de', 'les', 'Anglais');('Anglais', 'meters');0
3055;(('TOPONYME', 'NOUN', 'NUM'), ('root', 'nummod'));('400', 'meters', 'from', 'the', 'sea', ',', 'Magnan', 'Sector', ',', 'Promenade', 'de', 'les', 'Anglais');('Anglais', 'meters', '400');0
1290;(('NOUN', 'EG'), ('nmod',));('angle', 'de', 'deux', 'artères');('angle', 'artères');0
6515;(('NOUN', 'TOPONYME'), ('root',));('Cannes', 'Californie', 'rare', 'appartement', '5', 'pièces', 'd', 'angle');('angle', 'Cannes');0
1083;(('ET', 'ET', 'ADJ'), ('conj', 'amod'));('angle', 'de', 'la', 'place', 'Masséna', ',', 'de', 'la', 'promenade', 'de', 'le Paillon', 'et', 'à', 'proximité', 'immédiate');('angle', 'proximité', 'immédiate');0
6141;(('NOUN', 'TOPONYME'), ('nmod',));('ANNEE', 'A', 'AURIBEAU SUR SIAGNE');('ANNEE', 'AURIBEAU SUR SIAGNE');0
602;(('TOPONYME', 'NUM'), ('nmod',));('ANTIBES', '(', '06600');('ANTIBES', '06600');0
2076;(('TOPONYME', 'NOUN'), ('appos',));('Antibes', 'Quartier', 'Jules Grec', ',', 'dans', 'jolie', 'petite', 'résidence', 'à', '1Km', 'de', 'le', 'centre ville', ',', 'vaste', '2P');('Antibes', '2P');0
2080;(('TOPONYME', 'NOUN', 'ADJ'), ('appos', 'amod'));('Antibes', 'Quartier', 'Jules Grec', ',', 'dans', 'jolie', 'petite', 'résidence', 'à', '1Km', 'de', 'le', 'centre ville', ',', 'vaste', '2P', 'meublé');('Antibes', '2P', 'meublé');0
2079;(('TOPONYME', 'NOUN', 'ADJ'), ('appos', 'amod'));('Antibes', 'Quartier', 'Jules Grec', ',', 'dans', 'jolie', 'petite', 'résidence', 'à', '1Km', 'de', 'le', 'centre ville', ',', 'vaste', '2P');('Antibes', '2P', 'vaste');0
1503;(('TOPONYME', 'NUM'), ('nmod',));('Antibes', 'mi', 'Hauteur', 'F3', '4');('Antibes', '4');0
939;(('TOPONYME', 'NUM'), ('conj',));"('ANTIBES', 'AVENUE', 'JULES GREC', 'IMMEUBLE', 'RECENT', '""', 'les', 'terres', 'de', 'le', 'soleil', '""', 'PARTICULIER', 'LOUE', 'F129', 'm²', ',', 'DERNIER', 'ÉTAGE', 'AVEC', 'ASCENSEUR', ',', 'STANDING', ',', 'TRES', 'GRANDE', 'TERRASSE', ',', 'TRES', 'CALME', ',', 'ENSOLEILLÉ', ',', 'BELLE', 'VUE', 'DEGAGEE', 'SANS', 'VIS', 'A', 'VIS', ',', 'GARAGE', 'FERME', ',', 'RANGEMENTS', ',', 'PROCHE', 'TOUTES', 'COMMODITÉS', 'ET', 'TRANSPORTS EN COMMUN', '.', '650')";('ANTIBES', '650');0
300;(('TOPONYME', 'NOUN'), ('appos',));('ANTIBES', 'CENTRE', 'PROCHE', 'PLACE', 'DE', 'GAULLE', 'Vaste', 'appartement');('ANTIBES', 'appartement');0
432;(('TOPONYME', 'NOUN'), ('nmod',));('Antibes', 'Appartement');('Antibes', 'Appartement');0
964;(('TOPONYME', 'NOUN'), ('conj',));('ANTIBES', 'VAL CLARET', 'Dans', 'un', 'quartier', 'à', 'le', 'calme', 'et', 'verdoyant', ',', 'résidence', 'récente', 'avec', 'piscine', 'et', 'gardien', ',', 'appartement');('ANTIBES', 'appartement');0
1345;(('TOPONYME', 'NOUN'), ('conj',));('ANTIBES', 'VAL CLARET', 'Dans', 'un', 'quartier', 'à', 'le', 'calme', 'et', 'verdoyant', ',', 'résidence', 'récente', 'avec', 'piscine', 'et', 'gardien', ',', 'appartement');('ANTIBES', 'appartement');0
1604;(('TOPONYME', 'NOUN'), ('appos',));('ANTIBES', '(', '06600', ')', 'sur', 'le', 'secteur', 'de', 'Juan les Pins', 'dans', 'le', 'quartier', 'de', 'VILLEMORIN', ',', 'un', 'bel', 'appartement');('ANTIBES', 'appartement');0
2651;(('TOPONYME', 'NOUN'), ('appos',));('ANTIBES', 'CENTRE', 'PROCHE', 'PLACE', 'DE', 'GAULLE', 'Vaste', 'appartement');('ANTIBES', 'appartement');0
1605;(('TOPONYME', 'NOUN', 'ADJ'), ('appos', 'amod'));('ANTIBES', '(', '06600', ')', 'sur', 'le', 'secteur', 'de', 'Juan les Pins', 'dans', 'le', 'quartier', 'de', 'VILLEMORIN', ',', 'un', 'bel', 'appartement');('ANTIBES', 'appartement', 'bel');0
302;(('TOPONYME', 'NOUN', 'ADJ'), ('appos', 'amod'));('ANTIBES', 'CENTRE', 'PROCHE', 'PLACE', 'DE', 'GAULLE', 'Vaste', 'appartement');('ANTIBES', 'appartement', 'Vaste');0
2652;(('TOPONYME', 'NOUN', 'ADJ'), ('appos', 'amod'));('ANTIBES', 'CENTRE', 'PROCHE', 'PLACE', 'DE', 'GAULLE', 'Vaste', 'appartement');('ANTIBES', 'appartement', 'Vaste');0
3755;(('TOPONYME', 'ADJ'), ('conj',));('ANTIBES', ',', 'Dans', 'un', 'environnement', 'calme', 'et', 'sécurisé', ',', 'Tennis', ',', 'Piscine', ',', 'parc', '.', 'arboré');('ANTIBES', 'arboré');0
936;(('TOPONYME', 'ADJ'), ('conj',));"('ANTIBES', 'AVENUE', 'JULES GREC', 'IMMEUBLE', 'RECENT', '""', 'les', 'terres', 'de', 'le', 'soleil', '""', 'PARTICULIER', 'LOUE', 'F129', 'm²', ',', 'DERNIER', 'ÉTAGE', 'AVEC', 'ASCENSEUR', ',', 'STANDING', ',', 'TRES', 'GRANDE', 'TERRASSE', ',', 'TRES', 'CALME', ',', 'ENSOLEILLÉ', ',', 'BELLE')";('ANTIBES', 'BELLE');0
5796;(('TOPONYME', 'NOUN'), ('conj',));('Antibes', 'centre ville', ',', 'place', 'de', 'Gaulle', 'et', 'gares', 'à', 'pieds', ',', '2', 'pièces', 'de', '43', 'm²', 'en', 'étage', 'élevé', 'donnant', 'sur', 'terrasse', ',', 'comprenant', 'entrée', 'avec', 'rangements', ',', 'cuisine', 'aménagée', 'ouverte', 'sur', 'pièce', 'de', 'vie', ',', 'chambre');('Antibes', 'chambre');0
1495;(('TOPONYME', 'NOUN'), ('conj',));('Antibes', 'mi', 'Hauteur', 'F3', '4', 'de', '73', 'm²', 'agrémenté', 'de', 'sa', 'terrasse', 'de', '14', 'm²', ',', 'séjour', 'double', 'en', 'L', 'de', '28', 'm²', ',', '2', 'chambres');('Antibes', 'chambres');0
1505;(('TOPONYME', 'NOUN', 'NUM'), ('conj', 'appos'));('Antibes', 'mi', 'Hauteur', 'F3', '4', 'de', '73', 'm²', 'agrémenté', 'de', 'sa', 'terrasse', 'de', '14', 'm²', ',', 'séjour', 'double', 'en', 'L', 'de', '28', 'm²', ',', '2', 'chambres', '(', '11.79');('Antibes', 'chambres', '11.79');0
1504;(('TOPONYME', 'NOUN', 'NUM'), ('conj', 'nummod'));('Antibes', 'mi', 'Hauteur', 'F3', '4', 'de', '73', 'm²', 'agrémenté', 'de', 'sa', 'terrasse', 'de', '14', 'm²', ',', 'séjour', 'double', 'en', 'L', 'de', '28', 'm²', ',', '2', 'chambres');('Antibes', 'chambres', '2');0
2116;(('TOPONYME', 'EG', 'ADJ'), ('conj', 'nmod'));('ANTIBES', 'CROIX ROUGE', 'proche', 'accès autoroutiers', 'et', 'toutes', 'commodités', 'TRIPLEX', 'T5', 'en', 'DERNIER');('ANTIBES', 'commodités', 'DERNIER');0
2115;(('TOPONYME', 'EG', 'ADJ'), ('conj', 'appos'));('ANTIBES', 'CROIX ROUGE', 'proche', 'accès autoroutiers', 'et', 'toutes', 'commodités', 'TRIPLEX');('ANTIBES', 'commodités', 'TRIPLEX');0
2662;(('TOPONYME', 'NOUN'), ('appos',));('ANTIBES', 'CONSTANCE');('ANTIBES', 'CONSTANCE');0
1496;(('TOPONYME', 'NOUN'), ('conj',));('Antibes', 'mi', 'Hauteur', 'F3', '4', 'de', '73', 'm²', 'agrémenté', 'de', 'sa', 'terrasse', 'de', '14', 'm²', ',', 'séjour', 'double', 'en', 'L', 'de', '28', 'm²', ',', '2', 'chambres', '(', '11.79', 'et', '12.69', ')', 'cuisine');('Antibes', 'cuisine');0
1501;(('TOPONYME', 'NOUN', 'ADJ'), ('conj', 'amod'));('Antibes', 'mi', 'Hauteur', 'F3', '4', 'de', '73', 'm²', 'agrémenté', 'de', 'sa', 'terrasse', 'de', '14', 'm²', ',', 'séjour', 'double', 'en', 'L', 'de', '28', 'm²', ',', '2', 'chambres', '(', '11.79', 'et', '12.69', ')', 'cuisine', 'indépendante');('Antibes', 'cuisine', 'indépendante');0
933;(('TOPONYME', 'ADJ'), ('conj',));"('ANTIBES', 'AVENUE', 'JULES GREC', 'IMMEUBLE', 'RECENT', '""', 'les', 'terres', 'de', 'le', 'soleil', '""', 'PARTICULIER', 'LOUE', 'F129', 'm²', ',', 'DERNIER')";('ANTIBES', 'DERNIER');0
5816;(('TOPONYME', 'EG', 'NUM'), ('appos', 'nmod'));('Antibes', 'Ilette', 'vue', 'mer', ':', 'Emplacement', 'de', '1');('Antibes', 'Emplacement', '1');0
5815;(('TOPONYME', 'EG', 'ADJ'), ('appos', 'amod'));('Antibes', 'Ilette', 'vue', 'mer', ':', 'Emplacement', 'de', '1', 'er', 'choix', 'pour', 'cet', 'appartement', '3', 'pièces', 'de', '65', 'm²', ',', 'entièrement', 'rénové');('Antibes', 'Emplacement', 'rénové');0
935;(('TOPONYME', 'ADJ'), ('conj',));"('ANTIBES', 'AVENUE', 'JULES GREC', 'IMMEUBLE', 'RECENT', '""', 'les', 'terres', 'de', 'le', 'soleil', '""', 'PARTICULIER', 'LOUE', 'F129', 'm²', ',', 'DERNIER', 'ÉTAGE', 'AVEC', 'ASCENSEUR', ',', 'STANDING', ',', 'TRES', 'GRANDE', 'TERRASSE', ',', 'TRES', 'CALME', ',', 'ENSOLEILLÉ')";('ANTIBES', 'ENSOLEILLÉ');0
28;(('TOPONYME', 'EG', 'ADJ'), ('nmod', 'amod'));('ANTIBES', ',', 'Dans', 'un', 'environnement', 'calme');('ANTIBES', 'environnement', 'calme');0
3472;(('TOPONYME', 'NOUN'), ('conj',));('Antibes', ',', 'secteur', 'recherché', 'de', 'la Peyregoue', ',', 'vente', '2', 'pièces', 'de', '50', 'm²', 'dans', 'une', 'résidence', 'de', 'standing', 'avec', 'piscine', ',', 'espaces');('Antibes', 'espaces');0
